AreaCode,RegionName,Quarter,AveragePrice,12m%Change,DetachedPrice,Detached12m%Change,SemiDetachedPrice,SemiDetached12m%Change,TerracedPrice,Terraced12m%Change,FlatPrice,Flat12m%Change,Average_Income,Rate,CPI_Index,SalesVolume,Long_Term_Issued,Short_Term_Issued,Crime_Property,Crime_Violent,Crime_PublicOrder,Grant of Asylum
E06000030,Swindon,2015Q2,169726,8.6,300816.6667,9.4,181977,8.833333333,146861.6667,8.2,112107.3333,8.3,28051.16333,0.5,100.0666667,1180,124947,668316,2615,1232,600,3248.01
E06000030,Swindon,2015Q3,176934.6667,9.166666667,312984.3333,9.5,189824.3333,9.566666667,153470.6667,8.9,116302.3333,8.9,28310.5,0.5,100.1666667,1285,240512.01,539514.99,2729,1262,611,3229.98
E06000030,Swindon,2015Q4,183983,10.8,327528.3333,11.33333333,197519.3333,11.23333333,159269,10.6,120482,9.866666667,28592.26333,0.5,100.3,1291,95876.01,339126.99,2538,1309,833,3192.99
E06000030,Swindon,2016Q1,188638.3333,12.93333333,335808.3333,13.43333333,203046.6667,13.5,163081.3333,12.86666667,123530.6667,11.66666667,28874.02333,0.5,99.83333333,1277,89624.01,356235.99,2252,1213,863,2772
E06000030,Swindon,2016Q2,194525,14.63333333,345348.3333,14.8,208903.6667,14.8,168363.3333,14.66666667,127842,14,29153.73667,0.5,100.4,1009,147306.99,652428.99,2513,1348,865,2474.01
E06000030,Swindon,2016Q3,198772,12.36666667,352784,12.7,213278,12.36666667,172084,12.16666667,130746.6667,12.43333333,29162.43333,0.333333333,100.8666667,1223,245307,527103,2687,1516,851,2117.01
E06000030,Swindon,2016Q4,199593.3333,8.5,357386,9.166666667,214599,8.666666667,171647.6667,7.8,131771.6667,9.366666667,29033.85,0.25,101.5,1246,94007.01,366960,3113,1508,722,2580.99
E06000030,Swindon,2017Q1,200633.6667,6.366666667,360317.6667,7.266666667,215507,6.133333333,172123.3333,5.533333333,132905,7.6,28905.73,0.25,102,930,96450.99,417771.99,2850,1394,738,2469
E06000030,Swindon,2017Q2,203142,4.433333333,362767,5.033333333,218242.6667,4.5,174220,3.5,135364.3333,5.866666667,28779.01667,0.25,103.1666667,1139,159168.99,725610,2620,1348,684,2187
E06000030,Swindon,2017Q3,207620,4.466666667,369001.6667,4.6,223046.3333,4.6,178521.3333,3.733333333,138216,5.7,28950.25,0.25,103.7,1197,257796.99,563834.01,3098,1320,712,2041.98
E06000030,Swindon,2017Q4,210312.3333,5.366666667,376025.6667,5.233333333,226560,5.566666667,180768.3333,5.3,138797,5.333333333,29272.21667,0.416666667,104.5666667,1281,98865.99,388368,2803,1257,651,1866
E06000030,Swindon,2018Q1,212962.3333,6.133333333,381913.6667,6,229993,6.733333333,182816.3333,6.2,140056,5.4,29593.01,0.5,104.7666667,877,97074.99,416469,2321,1274,641,2325.99
E06000030,Swindon,2018Q2,211358,4.066666667,378834.3333,4.433333333,228796.6667,4.833333333,182309.6667,4.666666667,137459.6667,1.533333333,29910.29,0.5,105.6666667,1137,172416.99,764279.01,2279,1402,808,2382
E06000030,Swindon,2018Q3,214847,3.466666667,385101.6667,4.366666667,232853.3333,4.4,185407.3333,3.833333333,139360,0.8,30125.12667,0.666666667,106.3,1101,284828.01,624605.01,2359,1350,780,2611.98
E06000030,Swindon,2018Q4,213444,1.5,383742.3333,2.066666667,231546.6667,2.233333333,183991.3333,1.8,138065.6667,-0.5,30286.10667,0.75,106.9333333,1153,108036,434286,2120,1239,776,2776.98
E06000030,Swindon,2019Q1,212350.3333,-0.266666667,383472.3333,0.4,230863,0.366666667,182411.3333,-0.2,137128.3333,-2.1,30446.50333,0.75,106.7,821,112719,453599.01,2131,1278,837,3853.98
E06000030,Swindon,2019Q2,211002.6667,-0.166666667,379828.3333,0.233333333,229552.6667,0.333333333,181824.3333,-0.233333333,135625.6667,-1.333333333,30605.14333,0.75,107.8,948,193596.99,792681.99,2219,1341,865,3580.02
E06000030,Swindon,2019Q3,209408.6667,-2.5,376109.6667,-2.333333333,227399.3333,-2.333333333,180929.3333,-2.433333333,134562,-3.433333333,30867.83,0.75,108.2666667,1024,321639.99,689672.01,2273,1370,965,3656.01
E06000030,Swindon,2019Q4,209493.6667,-1.866666667,376333.6667,-1.933333333,228342,-1.366666667,181055.6667,-1.6,133680.6667,-3.166666667,31181.65667,0.75,108.4333333,1071,130221.99,477507.99,2082,1250,854,3990
E06000030,Swindon,2020Q1,209528,-1.3,377704.6667,-1.5,228753.3333,-0.933333333,181080,-0.733333333,132809.6667,-3.133333333,31495.47667,0.533333333,108.4666667,737,108819,364535.01,1737,1343,935,4024.02
E06000030,Swindon,2020Q2,212725.6667,0.833333333,385249.6667,1.433333333,232689.3333,1.366666667,183718.3333,1.066666667,133644.6667,-1.466666667,31807.01333,0.1,108.5333333,422,9206.01,6153.99,1178,1178,992,1573.02
E06000030,Swindon,2020Q3,214804.3333,2.566666667,387581.3333,3.066666667,234953.3333,3.3,186043.6667,2.833333333,134838,0.2,31691.89667,0.1,108.9333333,695,188156.01,63846.99,1654,1409,1085,1110
E06000030,Swindon,2020Q4,217428,3.766666667,393795,4.633333333,237020.6667,3.8,188932.6667,4.333333333,135358.3333,1.266666667,31361.14667,0.1,109.0666667,979,154866.99,66060,1442,1163,905,2266.02
E06000030,Swindon,2021Q1,219931.6667,5,391343.6667,3.633333333,238669.6667,4.333333333,192544.3333,6.333333333,139863,5.333333333,31031.59667,0.1,109.1666667,1219,132414,37779.99,1169,1042,907,3291
E06000030,Swindon,2021Q2,221665,4.2,391381.6667,1.566666667,239646,2.966666667,194842,6.033333333,142442.3333,6.6,30705.65,0.1,110.7333333,1399,155789.01,49665,1575,1450,1015,3336
E06000030,Swindon,2021Q3,228381.6667,6.3,403822,4.2,247668.3333,5.433333333,200764.6667,7.9,145359,7.8,31095.70333,0.1,111.9333333,1286,397026.99,105240.99,1421,1544,1083,3003.99
E06000030,Swindon,2021Q4,231872,6.666666667,415027,5.433333333,251863,6.266666667,202945.6667,7.4,145622.3333,7.6,31848.12,0.15,114.4,1000,212738.01,209291.01,1461,1535,960,3322.02
E06000030,Swindon,2022Q1,238957.6667,8.666666667,426929.6667,9.1,260119.6667,9,209396,8.733333333,149323.3333,6.766666667,32597.80333,0.5,115.9333333,901,231531.99,244452,1340,1360,1020,3880.98
E06000030,Swindon,2022Q2,245985.3333,10.96666667,438206,11.96666667,267912.3333,11.8,216095,10.9,153253,7.566666667,33339.28333,1,120.8666667,888,320414.01,366537,1564,1608,1149,3633
E06000030,Swindon,2022Q3,257743,12.86666667,457460,13.3,280965,13.43333333,227602.6667,13.36666667,158906.6667,9.3,33876.61333,1.75,123.1333333,1112,580814.01,433932.99,1808,1650,1114,4697.01
E06000030,Swindon,2022Q4,259616.6667,11.96666667,461933.3333,11.3,282950,12.33333333,229277.3333,12.96666667,159312.6667,9.4,34305.81667,2.916666667,126.7,1098,294774.99,351239.01,1637,1603,988,5063.01
E06000030,Swindon,2023Q1,261533.6667,9.466666667,468151.6667,9.633333333,285503.6667,9.766666667,229600.6667,9.666666667,160728.3333,7.633333333,34733.45667,3.916666667,127.7333333,808,297594.99,399660.99,1604,1447,1062,4217.01
E06000030,Swindon,2023Q2,258864.6667,5.3,465372,6.233333333,282935.6667,5.633333333,226077.3333,4.633333333,159421.3333,4.033333333,35156.41333,4.583333333,131.0666667,668,295668,630632.01,1685,1540,1039,6334.02
E06000030,Swindon,2023Q3,258501.3333,0.3,461567.6667,0.9,282818.6667,0.633333333,227388,-0.066666667,158078,-0.533333333,35750.16667,5.166666667,131.4,770,573971.01,532428,1927,1534,1070,22484.01
E06000030,Swindon,2023Q4,256950.6667,-1,458609.3333,-0.7,281038.6667,-0.633333333,225921.3333,-1.466666667,157385.3333,-1.2,36426.64667,5.25,131.9666667,822,265236.99,392259.99,1651,1450,1003,28443
E06000030,Swindon,2024Q1,251880.6667,-3.666666667,449353,-4.033333333,275386.6667,-3.566666667,221317,-3.6,154659,-3.8,37103.12667,5.25,132.2666667,674,229845.99,454544.01,1318,1303,923,10417.02
E06000030,Swindon,2024Q2,251672,-2.766666667,445862.3333,-4.166666667,274507.6667,-3,221514.3333,-2,155966.3333,-2.166666667,37774.68667,5.25,133.8333333,859,204254.01,728825.01,1605,1502,1045,5466
E06000030,Swindon,2024Q3,258365.6667,-0.066666667,457169.6667,-0.933333333,281783.6667,-0.366666667,228622,0.566666667,158418.3333,0.233333333,38151.24333,5.083333333,134.1,865,388326.99,555722.01,1413,1360,966,8415.99
E06000030,Swindon,2024Q4,260561.6667,1.4,464185.3333,1.233333333,284675,1.3,229991.3333,1.8,158800,0.9,38377.02,4.833333333,135.2333333,1034,145505.01,420449.01,1354,1413,996,16455
E06000030,Swindon,2025Q1,255967.6667,1.6,456433.3333,1.6,280296.3333,1.8,226238,2.233333333,154880.6667,0.166666667,38601.97333,4.583333333,135.9666667,999,151643.01,452067.99,1440,1474,1032,16068
E06000030,Swindon,2025Q2,256781.3333,2.033333333,459838.6667,3.1,282328.3333,2.833333333,226608.6667,2.3,153673,-1.466666667,38824.47,4.333333333,138.5,558,185370,790707.99,1643,1576,1259,12370.02
E06000030,Swindon,2025Q3,259677.6667,0.5,463791.6667,1.433333333,286619.3333,1.7,229909.3333,0.566666667,153390.6667,-3.2,38900,4.083333333,139.2,710,376097.01,568923.99,1551,1606,1195,13254.99
E06000030,Swindon,2025Q4,260906.3333,0.166666667,464005.6667,-0.066666667,289149.3333,1.566666667,231274.6667,0.6,153320,-3.433333333,38900,3.916666667,139.8,693,116405.01,429636,1422,1496,1094,13194
E08000036,Wakefield,2015Q2,121666.6667,4.033333333,194405.6667,4.666666667,120351,4.166666667,96495,3.5,71382.66667,3.633333333,23512.52,0.5,100.0666667,1273,124947,668316,4164,1511,1016,3248.01
E08000036,Wakefield,2015Q3,123612.6667,2.666666667,196994,2.966666667,122433,2.966666667,98174.66667,2.133333333,72123,1.9,23682,0.5,100.1666667,1443,240512.01,539514.99,3866,1532,954,3229.98
E08000036,Wakefield,2015Q4,122911,2.133333333,197104.6667,2.733333333,121621,2.333333333,97305.66667,1.633333333,71282.33333,0.7,23863.83,0.5,100.3,1461,95876.01,339126.99,4051,1621,1031,3192.99
E08000036,Wakefield,2016Q1,124963.6667,5.866666667,200151.3333,6.266666667,123909.6667,6.2,98770.33333,5.466666667,72544.33333,4.433333333,24045.66,0.5,99.83333333,1279,89624.01,356235.99,3987,1804,1719,2772
E08000036,Wakefield,2016Q2,127172.6667,4.533333333,203500,4.7,125751.3333,4.5,100873,4.566666667,74134.66667,3.866666667,24226.17,0.5,100.4,1411,147306.99,652428.99,4191,1816,1693,2474.01
E08000036,Wakefield,2016Q3,129215,4.533333333,206685.3333,4.9,127646,4.266666667,102658,4.566666667,75266,4.366666667,24394.96333,0.333333333,100.8666667,1497,245307,527103,4617,1943,1745,2117.01
E08000036,Wakefield,2016Q4,130251.3333,5.966666667,210108.6667,6.6,128781.3333,5.9,102602.3333,5.433333333,76152.33333,6.8,24557.19667,0.25,101.5,1519,94007.01,366960,4554,1825,1714,2580.99
E08000036,Wakefield,2017Q1,129623.3333,3.733333333,210109.3333,4.966666667,127959,3.266666667,101826.3333,3.066666667,76166,5,24718.84667,0.25,102,1280,96450.99,417771.99,4346,1866,1883,2469
E08000036,Wakefield,2017Q2,130766.6667,2.833333333,211081,3.733333333,129136,2.7,102951.6667,2.066666667,77350.66667,4.333333333,24878.72333,0.25,103.1666667,1559,159168.99,725610,4348,2241,2091,2187
E08000036,Wakefield,2017Q3,136660.3333,5.766666667,219578.3333,6.233333333,135083.6667,5.833333333,107901,5.1,80842.66667,7.433333333,25116.83667,0.25,103.7,1503,257796.99,563834.01,4527,2326,2174,2041.98
E08000036,Wakefield,2017Q4,135525,4.033333333,218418.6667,3.966666667,134188.3333,4.233333333,106668.6667,3.966666667,79269,4.1,25393.09333,0.416666667,104.5666667,1581,98865.99,388368,4806,2405,2230,1866
E08000036,Wakefield,2018Q1,135524.6667,4.566666667,218913,4.233333333,134409.6667,5.033333333,106282.3333,4.366666667,78916.66667,3.6,25668.34333,0.5,104.7666667,1226,97074.99,416469,4293,2569,2248,2325.99
E08000036,Wakefield,2018Q2,134392,2.766666667,216929.3333,2.766666667,133225,3.166666667,105735.3333,2.7,77387,0.066666667,25940.58,0.5,105.6666667,1497,172416.99,764279.01,4673,2866,2596,2382
E08000036,Wakefield,2018Q3,138949,1.666666667,224093.6667,2.033333333,137861.6667,2.066666667,109331,1.366666667,79755,-1.366666667,26133.10667,0.666666667,106.3,1455,284828.01,624605.01,4804,3062,3085,2611.98
E08000036,Wakefield,2018Q4,141407.6667,4.333333333,228642.6667,4.666666667,140332.6667,4.6,110969.6667,4.066666667,81002,2.166666667,26283.54,0.75,106.9333333,1661,108036,434286,4898,3020,3087,2776.98
E08000036,Wakefield,2019Q1,140004.3333,3.3,227001.3333,3.666666667,139105.3333,3.466666667,109450,2.966666667,79792.66667,1.133333333,26433.42667,0.75,106.7,1267,112719,453599.01,4127,2705,3091,3853.98
E08000036,Wakefield,2019Q2,140463.6667,4.533333333,226971.3333,4.633333333,139723.6667,4.9,110134.6667,4.133333333,79470.66667,2.7,26581.67333,0.75,107.8,1476,193596.99,792681.99,4211,2773,3039,3580.02
E08000036,Wakefield,2019Q3,142729,2.733333333,230061.6667,2.666666667,141825.3333,2.866666667,112361,2.766666667,80856.33333,1.366666667,26544.33333,0.75,108.2666667,1395,321639.99,689672.01,4690,2708,3428,3656.01
E08000036,Wakefield,2019Q4,143443.3333,1.433333333,230843,0.966666667,142906,1.833333333,112735,1.6,80990.66667,0,26412.59333,0.75,108.4333333,1553,130221.99,477507.99,4299,2735,3164,3990
E08000036,Wakefield,2020Q1,142992.6667,2.133333333,230716.3333,1.633333333,142574,2.5,112072.3333,2.4,80006.33333,0.3,26280.85667,0.533333333,108.4666667,1075,108819,364535.01,4251,2623,3151,4024.02
E08000036,Wakefield,2020Q2,145667.6667,3.733333333,235933.6667,3.933333333,145181.6667,3.933333333,113955.3333,3.466666667,80559.66667,1.366666667,26150.07333,0.1,108.5333333,761,9206.01,6153.99,2943,2132,3489,1573.02
E08000036,Wakefield,2020Q3,146174,2.433333333,236227.3333,2.7,145757.6667,2.8,114562.6667,1.933333333,80711.33333,-0.2,26419.86,0.1,108.9333333,1110,188156.01,63846.99,3474,2666,3764,1110
E08000036,Wakefield,2020Q4,150461.3333,4.9,243976,5.7,149440.3333,4.566666667,118362,5,82254.66667,1.566666667,26891.50333,0.1,109.0666667,1446,154866.99,66060,3336,2250,3311,2266.02
E08000036,Wakefield,2021Q1,157140.3333,9.9,251624.6667,9.033333333,156106,9.5,124833.6667,11.4,87903.66667,9.866666667,27361.43,0.1,109.1666667,1586,132414,37779.99,3117,2200,3592,3291
E08000036,Wakefield,2021Q2,162595.3333,11.6,258658.6667,9.633333333,161411,11.16666667,129973.3333,14.03333333,92009.66667,14.2,27826.21333,0.1,110.7333333,1887,155789.01,49665,3255,2787,4133,3336
E08000036,Wakefield,2021Q3,167298.6667,14.46666667,265824.3333,12.53333333,166331.3333,14.13333333,133803,16.76666667,93746.33333,16.16666667,28140.09333,0.1,111.9333333,1874,397026.99,105240.99,3712,2973,4154,3003.99
E08000036,Wakefield,2021Q4,169844,12.93333333,273068.3333,11.96666667,168605.6667,12.86666667,134964.3333,14.06666667,93754.33333,14.03333333,28374.66,0.15,114.4,1417,212738.01,209291.01,4175,2967,4215,3322.02
E08000036,Wakefield,2022Q1,173429,10.36666667,278365,10.63333333,172461.6667,10.5,137796,10.4,95191,8.333333333,28608.37333,0.5,115.9333333,1334,231531.99,244452,4075,3059,4329,3880.98
E08000036,Wakefield,2022Q2,176951,8.8,283409.6667,9.6,176016,9.066666667,140865,8.4,96782,5.2,28839.52667,1,120.8666667,1559,320414.01,366537,4375,3308,4545,3633
E08000036,Wakefield,2022Q3,184808.3333,10.46666667,294462,10.76666667,184023.6667,10.63333333,147818.6667,10.46666667,100258.6667,6.933333333,29071.58667,1.75,123.1333333,1488,580814.01,433932.99,4318,3286,4626,4697.01
E08000036,Wakefield,2022Q4,186894.3333,10.03333333,298586.3333,9.366666667,185980.6667,10.3,149386,10.66666667,100676.6667,7.4,29302.38333,2.916666667,126.7,1402,294774.99,351239.01,4194,3333,4098,5063.01
E08000036,Wakefield,2023Q1,186754.3333,7.7,300051.3333,7.8,186065.3333,7.9,148289.6667,7.666666667,100548.3333,5.633333333,29532.34333,3.916666667,127.7333333,954,297594.99,399660.99,4668,3403,4583,4217.01
E08000036,Wakefield,2023Q2,182536,3.2,294501.6667,3.933333333,181893.3333,3.366666667,144398,2.533333333,98141,1.433333333,29759.78667,4.583333333,131.0666667,925,295668,630632.01,4267,3323,4300,6334.02
E08000036,Wakefield,2023Q3,186339,0.833333333,298458,1.366666667,185615.6667,0.9,148394.3333,0.4,99529.66667,-0.733333333,30314.16667,5.166666667,131.4,1033,573971.01,532428,4243,3196,4020,22484.01
E08000036,Wakefield,2023Q4,184746,-1.166666667,295709,-0.933333333,184009,-1.033333333,147168.6667,-1.466666667,98872,-1.8,31031.22,5.25,131.9666667,1041,265236.99,392259.99,4120,3101,3373,28443
E08000036,Wakefield,2024Q1,184115.6667,-1.4,294426.3333,-1.866666667,183519.6667,-1.333333333,146576,-1.133333333,98714.66667,-1.8,31748.27333,5.25,132.2666667,906,229845.99,454544.01,4019,2847,3345,10417.02
E08000036,Wakefield,2024Q2,183989,0.8,292426,-0.7,183331.6667,0.766666667,146970,1.8,99505,1.366666667,32460.11333,5.25,133.8333333,1099,204254.01,728825.01,3834,3098,3526,5466
E08000036,Wakefield,2024Q3,190967.6667,2.5,302984,1.5,190185,2.466666667,153209.3333,3.266666667,101975.6667,2.466666667,32984.11,5.083333333,134.1,1240,388326.99,555722.01,4110,3156,3700,8415.99
E08000036,Wakefield,2024Q4,189413,2.5,302135,2.166666667,188677.6667,2.533333333,151547.3333,2.966666667,100316,1.466666667,33411.05,4.833333333,135.2333333,1363,145505.01,420449.01,3770,3031,3350,16455
E08000036,Wakefield,2025Q1,191887.3333,4.233333333,305956.6667,3.933333333,191642.3333,4.433333333,153308.6667,4.6,100886.3333,2.2,33836.44,4.583333333,135.9666667,1313,151643.01,452067.99,3587,2832,3393,16068
E08000036,Wakefield,2025Q2,192005,4.333333333,306190,4.7,192398.6667,4.933333333,152836.6667,4,100056.6667,0.533333333,34257.17,4.333333333,138.5,839,185370,790707.99,3551,3198,3753,12370.02
E08000036,Wakefield,2025Q3,194580.3333,1.866666667,309390.6667,2.133333333,195265.3333,2.666666667,155300.6667,1.366666667,99928,-2,34400,4.083333333,139.2,998,376097.01,568923.99,3385,3110,3622,13254.99
E08000036,Wakefield,2025Q4,197740.6667,4.4,313444.6667,3.733333333,199001.3333,5.466666667,157701,4.066666667,100948.6667,0.633333333,34400,3.916666667,139.8,1056,116405.01,429636,3337,2835,3251,13194
E09000032,Wandsworth,2015Q2,640338.3333,2.866666667,2029634.333,2.9,1107329,2.9,822913,2.933333333,516805,2.866666667,39531.45667,0.5,100.0666667,1522,124947,668316,3653,1376,897,3248.01
E09000032,Wandsworth,2015Q3,666316.3333,2,2113584.667,2.366666667,1155225,2.2,861566,2.033333333,536498,1.966666667,39851.67,0.5,100.1666667,1797,240512.01,539514.99,3415,1379,955,3229.98
E09000032,Wandsworth,2015Q4,680878.6667,6.266666667,2171436,6.766666667,1177807,6.266666667,878617.6667,6.566666667,548642.3333,6.2,40294.47,0.5,100.3,1484,95876.01,339126.99,3696,1296,926,3192.99
E09000032,Wandsworth,2016Q1,685576.6667,7,2190617.333,7.966666667,1194533.667,7.7,885067.3333,7.6,552143.6667,6.7,40737.27667,0.5,99.83333333,1576,89624.01,356235.99,3540,1256,880,2772
E09000032,Wandsworth,2016Q2,698808,9.133333333,2194581.667,8.133333333,1199387,8.333333333,897147.3333,9.033333333,564471.3333,9.233333333,41176.86,0.5,100.4,1237,147306.99,652428.99,3777,1347,976,2474.01
E09000032,Wandsworth,2016Q3,702472.3333,5.433333333,2191632,3.733333333,1203006,4.166666667,900979.6667,4.6,567737,5.866666667,41124.12,0.333333333,100.8666667,1314,245307,527103,4236,1289,1105,2117.01
E09000032,Wandsworth,2016Q4,706852.3333,3.833333333,2209326,1.733333333,1207192,2.5,899081,2.333333333,573072.6667,4.466666667,40822.24667,0.25,101.5,1201,94007.01,366960,4063,1255,909,2580.99
E09000032,Wandsworth,2017Q1,701289,2.3,2185756.333,-0.2,1188380.333,-0.533333333,886319.6667,0.133333333,570189.6667,3.3,40521.47333,0.25,102,1212,96450.99,417771.99,3583,1278,955,2469
E09000032,Wandsworth,2017Q2,719132,2.9,2254264.333,2.7,1218654.667,1.6,903773.3333,0.766666667,585966,3.833333333,40223.99,0.25,103.1666667,1236,159168.99,725610,3885,1402,1039,2187
E09000032,Wandsworth,2017Q3,720745,2.566666667,2250211,2.666666667,1225645.667,1.866666667,909683,0.966666667,586216.6667,3.3,40390.56333,0.25,103.7,1634,257796.99,563834.01,3871,1430,977,2041.98
E09000032,Wandsworth,2017Q4,694675.6667,-1.733333333,2194921,-0.633333333,1191243,-1.333333333,881502.3333,-1.966666667,563472,-1.666666667,40792.64,0.416666667,104.5666667,1096,98865.99,388368,4093,1458,1091,1866
E09000032,Wandsworth,2018Q1,681321,-2.833333333,2134644,-2.3,1165249.333,-1.9,862678.6667,-2.666666667,553260,-2.966666667,41193.25667,0.5,104.7666667,978,97074.99,416469,4049,1376,901,2325.99
E09000032,Wandsworth,2018Q2,683771.6667,-4.933333333,2151455,-4.533333333,1180520.333,-3.1,875486.6667,-3.1,553210.3333,-5.566666667,41589.48667,0.5,105.6666667,1259,172416.99,764279.01,3936,1591,1121,2382
E09000032,Wandsworth,2018Q3,691127,-4.1,2225148,-1.1,1206526.333,-1.566666667,889578.6667,-2.2,557875,-4.8,42012.28667,0.666666667,106.3,1384,284828.01,624605.01,3913,1531,1177,2611.98
E09000032,Wandsworth,2018Q4,681919.3333,-1.8,2192546,-0.1,1189794.333,-0.1,876345,-0.566666667,550724.3333,-2.266666667,42445.50667,0.75,106.9333333,1115,108036,434286,3755,1390,1068,2776.98
E09000032,Wandsworth,2019Q1,665508,-2.366666667,2146609,0.566666667,1162694.667,-0.2,853641.3333,-1.066666667,537681.3333,-2.833333333,42877.15333,0.75,106.7,943,112719,453599.01,3841,1422,1121,3853.98
E09000032,Wandsworth,2019Q2,662565,-3.066666667,2123890.667,-1.266666667,1159600.667,-1.766666667,857459,-2.033333333,533471.3333,-3.6,43304.06667,0.75,107.8,996,193596.99,792681.99,3855,1493,1138,3580.02
E09000032,Wandsworth,2019Q3,679924,-1.6,2178529.333,-2.1,1192030,-1.2,883986,-0.633333333,546412.6667,-2.066666667,43945.83,0.75,108.2666667,1452,321639.99,689672.01,4026,1443,1179,3656.01
E09000032,Wandsworth,2019Q4,690136.6667,1.2,2246135.667,2.433333333,1220769.667,2.6,898085.6667,2.466666667,553989.6667,0.6,44692.44333,0.75,108.4333333,1223,130221.99,477507.99,4025,1407,1192,3990
E09000032,Wandsworth,2020Q1,698166.3333,4.933333333,2277875.333,6.166666667,1241071.333,6.766666667,911632,6.8,559470,4.066666667,45439.05,0.533333333,108.4666667,989,108819,364535.01,3559,1384,1376,4024.02
E09000032,Wandsworth,2020Q2,692472,4.5,2302361,8.4,1240933.333,7.033333333,909306,6.033333333,553216.6667,3.733333333,46180.22667,0.1,108.5333333,517,9206.01,6153.99,2647,1294,1323,1573.02
E09000032,Wandsworth,2020Q3,701423,3.133333333,2306402.333,5.833333333,1260827,5.766666667,929016,5.066666667,558468.3333,2.2,45955.37,0.1,108.9333333,1098,188156.01,63846.99,3859,1675,1435,1110
E09000032,Wandsworth,2020Q4,708107,2.633333333,2356183.667,4.9,1283898.333,5.2,950822,5.866666667,560310,1.166666667,45242.12667,0.1,109.0666667,1531,154866.99,66060,3470,1461,1412,2266.02
E09000032,Wandsworth,2021Q1,676516.3333,-3.066666667,2217054.333,-2.6,1211915.333,-2.333333333,899493.3333,-1.3,538003.3333,-3.833333333,44531.48,0.1,109.1666667,1856,132414,37779.99,3078,1302,1382,3291
E09000032,Wandsworth,2021Q2,660868.6667,-4.533333333,2143841.667,-6.8,1172669.667,-5.466666667,871605.3333,-4.1,527721.6667,-4.6,43828.61333,0.1,110.7333333,2362,155789.01,49665,3270,1651,1345,3336
E09000032,Wandsworth,2021Q3,688583.6667,-1.766666667,2310631.333,0.2,1243007.667,-1.4,913872.3333,-1.566666667,547388.6667,-1.966666667,44312.64,0.1,111.9333333,1127,397026.99,105240.99,3622,1722,1353,3003.99
E09000032,Wandsworth,2021Q4,702192.6667,-0.833333333,2430787.667,3.2,1295462.333,0.9,937371.6667,-1.4,555626.6667,-0.833333333,45398.57667,0.15,114.4,1050,212738.01,209291.01,3566,1729,1394,3322.02
E09000032,Wandsworth,2022Q1,717333.3333,6.066666667,2480279.333,11.93333333,1328519,9.666666667,961771,6.966666667,566479.6667,5.333333333,46480.56667,0.5,115.9333333,1217,231531.99,244452,3154,1589,1421,3880.98
E09000032,Wandsworth,2022Q2,735204,11.26666667,2557155.667,19.26666667,1364794.667,16.4,988289.6667,13.4,579668,9.866666667,47550.70667,1,120.8666667,1481,320414.01,366537,3273,1654,1295,3633
E09000032,Wandsworth,2022Q3,745677.3333,8.266666667,2585233.667,11.93333333,1392370.667,12,1013288,10.9,584505.6667,6.8,48313.76,1.75,123.1333333,1723,580814.01,433932.99,3494,1575,1238,4697.01
E09000032,Wandsworth,2022Q4,759342,8.133333333,2659217,9.433333333,1422260.667,9.8,1035205.667,10.46666667,593942.3333,6.9,48914.49,2.916666667,126.7,1598,294774.99,351239.01,3481,1495,1119,5063.01
E09000032,Wandsworth,2023Q1,719393.6667,0.3,2504744,1.033333333,1347621.333,1.466666667,975735,1.466666667,564287.6667,-0.4,49513.03333,3.916666667,127.7333333,943,297594.99,399660.99,3495,1442,1215,4217.01
E09000032,Wandsworth,2023Q2,697144,-5.166666667,2427025.667,-5.066666667,1305643.333,-4.333333333,942605.3333,-4.633333333,547787,-5.466666667,50105.02667,4.583333333,131.0666667,918,295668,630632.01,3968,1769,1200,6334.02
E09000032,Wandsworth,2023Q3,705824.3333,-5.333333333,2473046,-4.366666667,1330572.667,-4.4,965032.6667,-4.733333333,550944.6667,-5.733333333,50321.33333,5.166666667,131.4,1306,573971.01,532428,4061,1706,1203,22484.01
E09000032,Wandsworth,2023Q4,731257,-3.666666667,2534012.333,-4.7,1372602.333,-3.466666667,996085.6667,-3.766666667,572277,-3.633333333,50344.37667,5.25,131.9666667,1072,265236.99,392259.99,3946,1652,1220,28443
E09000032,Wandsworth,2024Q1,716889.3333,-0.3,2459806.333,-1.766666667,1339696.333,-0.566666667,974754,-0.066666667,561865.6667,-0.433333333,50367.41333,5.25,132.2666667,902,229845.99,454544.01,3870,1498,1154,10417.02
E09000032,Wandsworth,2024Q2,728365.3333,4.5,2511291.333,3.466666667,1359403.667,4.1,987299.6667,4.733333333,571609.3333,4.366666667,50390.29333,5.25,133.8333333,1128,204254.01,728825.01,3725,1543,1044,5466
E09000032,Wandsworth,2024Q3,734197.3333,4.033333333,2528116,2.233333333,1375000.333,3.366666667,1006464.667,4.333333333,573161,4.033333333,51097.57667,5.083333333,134.1,1510,388326.99,555722.01,3831,1611,1189,8415.99
E09000032,Wandsworth,2024Q4,707299.3333,-3.266666667,2448154,-3.366666667,1327180.333,-3.3,970701.6667,-2.5,551746.3333,-3.566666667,52148.85667,4.833333333,135.2333333,1312,145505.01,420449.01,3710,1477,1206,16455
